1617	BNA3	-0.607	-0.409	-0.365	1.236	1.02	1.353	-0.377
1618	PRY3	0.507	0.483	0.674	-0.277	-1.267	-0.757	0.796
1619	CHS6	-0.381	-0.09	0.085	-0.174	0.311	0.213	0.322
1620	NCE101	-0.181	0.178	0	0.333	0.132	0.415	0.585
1621	RDR1	-0.05	0.064	0.085	0.345	0.198	0.532	-0.108
1622	AEP3	-1	-0.234	0	-0.305	0.354	-0.536	-0.032
1623	RRP12	0.595	0.659	0.197	-1.338	-1.698	-1.406	0.079
1624	TRM44	0.421	0.76	0.154	0.2	-0.345	-0.541	0.351
1625	PMA2	0.293	0.661	0.17	-0.343	-0.457	-0.184	0.643
1626	ISM1	-0.096	0.145	-0.042	-0.094	-0.224	-0.086	0
1627	PET18	0.448	0.425	0	-0.04	0.033	0.447	0.348
1629	SSB1	-0.778	0.193	-1.379	0.248	-1	-0.222	-0.107
1630	YDL239W	-2.459	-1.263	-0.807	-0.222	0.415	0	-0.766
1631	SNQ2	0.124	0.276	-0.042	-0.118	-0.441	-0.537	0.324
1632	REG1	-0.363	-0.12	-0.351	0.339	0.146	-0.107	-0.279
1633	YAL004W	0.599	0.526	0.581	-0.073	-0.616	-0.78	0.26
1634	FUN30	-0.712	-0.325	-0.017	-0.451	0.061	-0.135	-0.073
1635	MYO4	-0.678	-0.225	-0.056	0.087	0.733	0.657	0.113
1636	FUN12	1.181	0.726	-0.186	-0.065	-0.82	-0.889	0.906
1637	CNE1	0.186	0.16	0.114	-0.405	-0.31	-0.204	0
1638	YAR002AC	0.428	0.628	0.605	0.398	-0.176	-0.31	0.433
1639	EMPTY	0.667	0.93	0.551	-0.081	-0.412	-0.708	0.3
1640	EMPTY	0.117	0.019	-0.022	-0.222	0.117	0	-0.271
1641	EMPTY	0.359	0.073	0.145	0.281	0.223	0.179	0.403
1642	EMPTY	0.329	0.105	0.187	0.19	-0.274	-0.406	0.074
1643	EMPTY	0.107	0.362	0.354	-0.105	0.244	0.439	1.048
1644	EMPTY	-0.729	-0.042	0.312	0.593	0.452	0.708	-0.068
1645	EMPTY	-0.7	-0.052	0	0.177	0.263	0.148	-0.415
1646	EMPTY	0.269	0.4	0.74	0.436	-0.148	0.612	0.297
1647	EMPTY	1.154	1.191	1.049	0.68	-0.827	-2.045	0.413
1648	EMPTY	0.501	0.422	0.058	0.053	-0.257	-0.361	-0.102
1649	EMPTY	0.603	0.58	0.134	-0.128	-0.567	-0.366	0.346
1650	EMPTY	1.262	1.122	0.387	0.688	-0.753	-2.465	0.199
1651	EMPTY	0.461	0.58	-0.102	0.372	-0.146	-0.644	0.263
1652	EMPTY	-0.695	-0.415	-0.226	0.244	0.798	0.515	0.222
1653	EMPTY	0.792	0.798	0.643	-0.381	-0.426	-1.214	-0.134
1654	EMPTY	-0.392	-0.173	-0.257	0.043	0.395	0.184	-0.278
1655	EMPTY	-0.888	-0.371	-0.479	0.129	0.455	0.564	-0.095
1656	EMPTY	0.259	0.127	-0.053	0.683	0.175	0.02	0.015
1657	RPC34	0.243	0.11	-0.453	1.019	-0.152	0.475	-0.315
1658	YNR005C	0	0.286	0.285	-0.092	-0.733	-0.977	-0.296
1659	ATG3	0.179	0.15	0.038	-0.082	-0.109	-0.524	0.032
1660	NRM1	0.29	0.358	0.422	-0.007	-0.605	-1.279	-0.308
1661	PRP2	-0.485	-0.807	0	0.778	-0.415	-0.152	-0.3
1662	PHO91	-0.042	0.334	0.206	0.712	0.056	0.22	0.329
1663	TSR4	1	0.263	0	0	0	-0.737	0.7
1681	THI80	0.515	0.191	-0.024	0.077	-0.065	-0.616	-0.232
1682	PNO1	1.322	0.533	-0.11	-0.387	-1.274	-1.306	0.365
1683	MDM32	0.273	0.477	0.305	0.159	0.28	0.369	0.258
1684	SMP3	0.378	0.497	0.377	0.256	0.397	0.564	0.606
1685	RPB2	0.221	0.345	0.252	0.272	-0.224	-0.643	-0.432
1686	PDR5	-0.025	0.055	0.033	0.701	0.536	0.169	0.202
1687	ABP140	-0.226	0.178	0.008	0.513	0.52	0.049	-0.65
1688	MET7	0.385	0.64	0.422	0.443	0.329	0.007	-0.09
1689	PUS7	0.735	0.769	0.551	0.163	-0.715	-1.138	0.008
1690	DGA1	-0.007	0.065	0.13	0.2	0.722	0.549	0.281
1691	SRL1	0.088	-0.029	0.043	0.158	0.758	0.439	1.13
1692	APC5	0.014	0.289	0.303	0.392	0.126	-0.07	-0.138
1693	ALA1	-0.308	0.263	0.469	-0.177	0.131	-0.363	0
1694	TEA1	0.17	-1.17	0.678	0.263	-0.459	-0.585	1.585
1696	RPA190	0.263	-0.485	-0.585	1.222	0.363	1	1.874
1697	YOR343C	-0.737	-0.926	0	0.222	0.493	0.788	0.692
1698	YOR345C	0.052	-0.013	0.065	-0.111	-0.113	-0.308	0.134
1699	EGD1	1.016	0.885	0.075	0.714	0.049	-0.807	0.384
1700	YPL039W	0	-0.807	-1.415	0.485	0.241	-1.115	0.415
1701	MRX11	0.294	0.012	0.411	0.395	0.419	0.85	0.296
1702	NOP4	0.703	0.55	0.173	-0.663	-1.503	-1.585	-0.248
1703	VPS16	-0.263	-0.193	0.061	0.374	0.1	0.129	-0.123
1704	SGF11	-0.363	0	0.358	-0.222	0.222	0.126	0
1705	RDS2	0.073	-0.014	-0.401	-0.025	-0.522	-0.528	-0.144
1706	ISU1	-0.528	-0.298	-0.537	-0.114	0.252	1.727	0.629
1707	GIP3	-0.544	0.15	0.193	-0.504	-0.238	0.538	-0.209
1708	UME1	0.213	0.502	0.267	0.153	-0.123	-0.551	-0.316
1709	FRK1	0.135	0.28	-0.28	-0.303	-0.313	-0.012	0.27
1710	RPL33A	0.869	1.135	0.924	0.184	-0.835	-1.879	0.03
1711	YPL229W	-0.152	0.167	-0.035	0.315	0.228	0.779	0.107
1712	FAS2	0.143	0.029	-0.071	-0.127	-0.11	-0.032	-0.379
1713	NSL1	-0.087	-0.035	-0.074	-0.171	0.246	0.579	-0.382
1714	RVB2	0.495	0.553	0.491	-0.061	-0.013	-0.369	-0.555
1715	SUI3	0.665	0.833	0.728	-0.171	-0.386	-1.23	-0.074
1716	YAR1	0.608	0.881	0.733	-0.621	-0.464	-0.393	0.033
1717	PUF2	-0.193	0.7	0	0	-0.29	-0.637	-0.415
1718	YPR044C	1.035	0.959	0.897	0.684	-0.579	-1.838	0.475
1719	MCM16	0.442	0.819	0.594	0.138	0.04	0.163	0.411
1720	TAH18	0.404	0.604	0.475	0.277	-0.499	-0.425	0.186
1721	YPR050C	0.576	0.527	-0.325	0.589	-0.178	-0.138	-0.441
1722	NHP6A	-0.093	-0.234	0.322	-0.498	-0.057	0.737	-0.415
1723	MEP3	0.537	0.316	-1	0.037	-0.349	0.071	1.292
1724	TAZ1	-0.066	-0.025	-0.412	0.397	0.26	0.88	0.58
1725	YPR142C	0.138	0.547	0.25	-0.393	-1.158	-1.36	-0.219
1726	NOC4	0.805	0.699	0.054	-0.169	-1.145	-1.044	0.431
1727	YPR146C	-0.148	0.084	-0.428	0.54	0.385	0.567	0.195
1728	YPR148C	-0.473	-0.26	-0.483	0.511	0.359	0.41	-0.551
1730	3XSSC	-0.402	0.285	1.241	0.381	0.322	0.295	-0.12
1731	GENOMIC 0.5X	-0.963	-0.528	-0.152	-0.066	-0.329	-0.379	-0.506
1732	3XSSC	-0.431	0.082	-0.234	0.358	0.193	-0.111	0.245
1733	GENOMIC 0.25X	-0.387	-0.152	-0.041	-0.183	-0.478	0.144	-0.111
1734	3XSSC	0.28	-0.147	0.322	0.434	0.339	0.652	-0.085
1753	NTG1	-0.144	-0.041	-0.544	0.391	0.441	0.175	0.263
1754	PSK1	0.234	-0.067	0.351	0.087	-0.143	-0.485	0.202
1755	FUN30	-0.074	-0.17	0.848	-0.037	-0.054	0.415	0.163
1756	CCR4	-0.234	-0.692	0.354	0.372	-0.096	-0.222	0.198
1757	PMT2	0	-0.12	0.276	-0.555	0.355	0.206	0.07
1758	MAK16	0.254	0.388	0.126	-0.244	-0.606	-1.189	-0.057
1759	YBL005W-A	-0.246	0.117	0.316	0.212	0.208	0.02	-0.251
1760	LDB7	0.043	0.08	0.306	0.216	0.201	0.203	0.309
1761	HIR1	0.193	0.096	0.531	0.562	0.199	0.177	-0.165
1762	YBL010C	-0.058	0.349	0.25	0.174	0.163	-0.317	-0.037
1763	YBL012C	0.262	0.145	0.155	-0.039	-0.11	-0.119	-0.489
1764	RRN6	-0.082	-0.095	0.032	-0.126	-0.655	-0.158	-0.03
1765	YBL100C	-0.184	-0.162	-0.183	-0.015	0.577	1.08	0.817
1766	YBL100W-A	-1.781	-1.429	-0.66	-0.363	0.336	-0.023	-1.189
1767	SFT2	0.139	0.138	0.225	0.124	0.482	0.48	0.137
1768	SEA4	-0.515	-0.515	0.7	0.193	-0.078	0.07	-0.334
1769	SRO77	-0.131	-0.11	0.074	-0.25	0.322	0	0.141
1770	YBL108W	-0.263	-0.755	-0.441	-0.562	-0.897	-0.074	0
1771	RPG1	0.098	0.305	0.549	-0.346	-0.767	1.336	-0.137
1772	SPT7	-0.311	-0.157	-0.348	-0.415	0.02	0.806	-0.233
1776	POL30	0.231	0.639	0.496	-0.118	-0.608	-0.603	0.235
1777	SMY2	0.037	0.441	0.489	-0.212	-0.262	-0.212	0.285
1778	YBR174C	0.39	0.551	0.246	-0.119	-0.176	-0.263	-0.195
1779	ECM31	-0.245	0.405	0.67	0.187	0.286	0.312	0.302
1780	YBR178W	-0.199	-0.132	0.097	-0.331	-0.121	0.087	0.09
1781	DTR1	-0.71	0	-0.184	-0.661	-0.252	-0.436	0.097
1782	SMP1	-0.726	-0.968	-0.422	-0.309	0.604	0.693	0.155
1783	MRPL37	0.73	0.456	0.601	0	0.026	-0.253	0.198
1784	BIT2	-0.351	-0.087	-0.12	-0.213	0.199	0.663	0.435
1785	HSM3	0.111	0.406	0.426	0.392	0.241	0.222	0.064
1786	CHK1	0.106	0.257	0.072	0.173	0.389	0.237	0.206
1787	PPS1	0.063	0.218	0.035	0.05	0.177	0.383	0.169
1788	DPB3	0.155	0.384	0.019	-0.096	0.15	0.189	0
1789	VAC17	0.411	0.43	0	-0.512	-0.481	-0.279	0.652
1790	YCL065W	-0.263	-0.257	-0.087	-0.72	-0.061	-0.415	-0.066
1791	HMLALPHA2	-0.244	0.344	0.154	0.132	0.437	0.201	-0.022
1792	VBA3	-0.436	-0.282	0.222	-0.067	-0.204	0.047	0.178
1793	YCL074W	-1.807	-1.07	-0.874	-0.585	-0.466	-0.138	-0.041
1794	YCL076W	-1.222	-0.585	-0.585	-0.724	-0.564	-1.354	0.051
1795	IMG2	-0.247	0.053	-0.036	0.237	0.502	1.21	0.021
1796	SSK22	-0.206	-0.115	-0.049	-0.534	-0.33	0.408	0
1800	AHC2	0.465	0.505	0.131	0.425	0.606	0.534	0.01
1801	PRM7	-0.216	0.444	0.199	-0.496	-0.467	-0.684	-0.078
1802	YDL041W	0.404	0.801	0.567	-0.075	-0.325	-0.585	-0.081
1803	PRP11	-0.059	0.536	0.603	-0.411	-0.332	-0.814	-0.205
1804	FAD1	-0.455	-0.208	0.43	1.088	0.591	0.376	-0.079
1805	SIT4	0.117	0.407	0.423	0.015	0.338	0.1	0.248
1806	KNH1	0	-0.212	-0.17	0.165	0	0.348	-0.107
1807	RDI1	0.245	0.229	0.329	0.32	0.632	-0.187	-0.238
1808	ARF2	0.015	0.071	0.405	0.798	1.102	0.457	0.045
1809	SCM3	-0.158	0.1	-0.175	-0.358	0.174	-0.222	-0.193
1810	BPL1	-0.054	0.098	0.028	0.022	0.181	-0.147	-0.169
1811	CCT4	0.112	0.354	0.095	-0.226	0.157	-0.263	-0.515
1812	COP1	-0.585	0.152	0.16	0.231	-0.054	0.115	-0.837
1813	BRE4	-0.28	-0.363	0.372	-0.175	0.285	-0.212	-0.202
1814	MFG1	-1.138	-0.08	0.259	0.492	0.655	0.934	-0.044
1815	YPD1	-0.547	0.585	0.752	0.957	0.424	-0.054	-0.374
1816	AIM6	-0.104	-0.106	0.246	0.487	0.92	0.418	-0.132
1817	ADY3	-0.322	0.531	0.152	-0.363	-0.115	-0.637	0.71
1818	YDL241W	-0.485	-0.144	0.474	0.252	0.294	-0.807	0.348
1819	PET100	-0.064	0.218	-0.303	0.194	0.43	0.115	-0.068
1820	PDC2	-0.314	0.188	-0.733	-0.068	-0.076	-0.316	0.075
1821	RRP8	0.78	0.872	0.174	-0.582	-1.074	-1.277	-0.027
1822	AFR1	-1.138	-1.248	-1.494	-0.164	1.033	1.052	0.293
1823	RRP1	0.332	0.862	0.372	-0.625	-0.446	-0.868	-0.276
1824	YDR089W	0.038	0.346	-0.03	-0.155	-0.214	0.21	0.437
1825	RSM24	0.061	0.379	0.541	0.262	0.194	0.195	-0.309
1826	UBC1	0.397	0.424	0.381	0.54	0.465	0.133	-0.24
1827	CSN9	-0.177	0.269	0.245	-0.573	-0.471	-0.111	0.055
1828	SAS4	-0.138	0.185	0.058	-0.324	-0.296	-0.193	-0.316
1829	PLP1	-0.035	0.15	0.077	-0.291	-0.167	0.097	-0.079
1830	UPS3	0.336	0.35	-0.155	0.124	-0.464	0.107	0.277
1831	DON1	-0.469	-0.745	-0.382	-0.365	0.061	0.635	-0.075
1832	YDR274C	0.243	-1.057	-0.566	-0.096	-0.1	0.021	-0.008
1833	BSC2	0.124	-0.286	-0.521	-0.343	-0.083	0.327	0.359
1834	MTH1	-0.337	-0.496	-1	-0.834	-0.441	1.073	0.742
1835	RNH202	0.44	0.63	0.35	0.526	0	-0.397	0.164
1836	PHM6	0.56	1.085	0.112	-1.163	-1.086	-0.5	0.748
1837	KEI1	0.499	0.454	0.525	0.041	0.148	-0.131	0.164
1838	XRS2	-0.75	-0.337	-0.287	0	0.388	0.263	-0.575
1839	CTS2	0.043	0.143	0.138	0.109	0.441	0.016	-0.287
1840	FRQ1	0.227	0.407	0.337	0.149	0.559	-0.158	-0.216
1841	BCS1	0.023	0.184	-0.027	0.421	0.364	0.068	-0.289
1842	ATP17	0.008	0.134	-0.171	0.115	0.439	0.443	0.173
1843	STP1	-0.055	0.248	-0.045	-0.007	0.235	0.302	0.026
1844	RMT2	0.711	0.713	0.227	-0.775	-1.372	-1.623	0.074
1845	YDR467C	-0.265	-0.011	-0.32	-0.225	0.092	0.119	-0.131
1846	SDC1	0.243	0.485	0.077	-0.229	-0.039	-0.272	0.037
1847	RPL27B	1.01	0.978	0.57	-0.014	-0.95	-1.97	0.075
1848	PRP3	-0.546	-0.044	-0.562	-0.559	-0.007	0.132	0.046
1849	YEL014C	-0.131	0.082	0.222	0.06	-0.482	-0.222	0.038
1850	NPP2	0.131	0	0.202	-0.017	-0.119	0	0.064
1851	GTT3	0.063	0.652	0.682	-0.088	0.157	0.184	0.237
1852	MMS21	-0.415	-0.221	-0.114	-0.585	-0.121	-0.245	-0.1
1853	URA3	0.35	0.276	0.427	0.129	0.32	-0.411	0.414
1854	YEL023C	-0.737	-0.331	-0.051	0.16	0.032	0.096	0.177
1855	YPT31	0.723	0.466	0.218	0.093	-0.085	-0.618	-0.007
1856	ZRG8	-0.585	-1.04	-0.387	-0.531	0.294	0.515	-0.041
1857	EDC2	-0.895	-1.015	-0.421	0.361	0.865	0.849	0.23
1858	PHM8	-0.971	-1.009	-0.979	-0.666	0.939	1.503	0.397
1859	HVG1	-0.911	-0.718	-0.904	-0.251	0.519	1.04	0.195
1860	YEN1	-0.216	-0.294	-0.459	-0.517	0.198	0.276	0.017
1861	DSE1	0.753	0.568	0.085	0.31	-0.367	-1.415	0.035
1862	NSA2	0.807	0.85	0.216	-0.392	-1.087	-1.491	0.172
1863	VFA1	-0.072	0.09	-0.415	-0.408	-0.313	-0.138	-0.045
1864	COM2	-0.82	-0.435	-0.209	0.006	0.624	0.523	-0.063
1865	PMD1	-0.175	0	-0.528	-0.373	-0.365	-0.28	0.368
1866	YER134C	-0.517	-0.186	-0.29	-0.492	-0.04	-0.485	-0.104
1867	GYP8	0.179	0.197	-0.049	0	0.269	-0.133	-0.153
1868	CAK1	-0.193	-0.613	0.241	-0.181	0.184	-0.737	0.372
1869	HAC1	0.462	-0.964	-1.241	-0.392	0.316	0.779	1.315
1870	RIM15	-0.885	-0.284	-0.637	-0.193	-0.175	-0.138	0.254
1871	MOB2	-0.183	0.178	-0.103	0.314	0.438	-0.012	-0.158
1872	TUB2	0.311	0.347	0.292	0.257	0.512	0.068	0.41
1873	YFR054C	-0.459	-0.498	-0.71	-0.684	-0.807	0	-0.041
1874	YFR056C	-0.359	0.062	0.29	-0.103	-0.237	-0.499	-0.065
1875	ERG26	0.052	-0.039	-0.01	0.271	1.015	0.896	0.113
1876	CDH1	0.079	0.133	0.142	-0.175	0.048	0.401	0.091
1877	COG7	0.079	0.1	0.168	-0.186	0.06	-0.139	-0.257
1878	YGL007W	-0.692	-1	-1.1	-0.818	-0.51	0.138	0.531
1879	SPC105	-0.322	-0.392	-0.19	-0.322	-0.168	0.203	-0.278
1880	VPS45	-0.199	-0.221	-0.227	0.096	0.57	0.31	-0.051
1881	SRM1	0.386	0.586	0.316	-0.199	-0.308	-0.764	0.206
1882	LSG1	0.583	0.509	0.13	-0.728	-1.056	-1.564	-0.048
1883	YGL101W	0.79	0.692	0.35	-0.186	-0.689	-1.453	0.226
1884	RPL28	1.053	0.715	0.553	0.106	-0.783	-2.136	0.221
1885	RPS26A	1.11	0.802	0.757	0.258	-0.557	-2.208	0.255
1886	COX13	0.337	0.078	-0.202	-0.066	0.372	0.373	0.533
1887	YGL193C	-0.256	-0.193	-0.11	-0.302	0.236	0.415	0.485
1888	GCN1	-0.415	-0.307	0.303	0.128	-0.397	-0.285	-0.115
1889	MDS3	-0.214	-0.424	-0.213	0.058	-0.06	0.678	0.227
1890	YGL199C	0.025	-0.015	-0.294	-0.182	0.401	0.577	0.271
1891	YGR022C	-0.807	-0.561	-0.874	-0.585	-0.11	0.396	0.14
1892	THG1	0.582	1.019	0.229	0.486	0.185	-0.556	0.093
1893	YGR026W	0.27	0.522	0.209	0.39	0.664	0.002	0.023
1894	MSP1	-1.22	-0.315	-0.216	0.391	0.976	0.78	-0.023
1895	POP6	0.052	0.585	0.039	-0.573	-0.383	-0.493	0.222
1896	GSC2	-2.627	-2.322	-2.606	-0.376	0.942	1.35	0.127
1897	RPS23A	1.028	1.156	1.123	0.112	-0.543	-1.681	-0.006
1898	COG2	0.267	0.528	0.412	-0.199	0.096	-0.144	0.244
1899	YGR122W	-0.222	0.008	0.314	0.143	0.598	0.695	-0.356
1900	ASN2	0.47	0.454	0.364	0.325	0.574	-0.162	-0.194
1901	YGR126W	-0.603	-0.305	-0.358	-0.594	0.1	0.872	-0.044
1902	UTP8	0.809	0.906	0.189	-0.448	-1.024	-1.173	-0.062
1903	RPS0A	1.082	0.825	0.484	0.35	-0.87	-2.052	0.105
1904	GPI1	0.146	0.711	0.687	0.377	0.204	0.044	0.424
1905	CRM1	0.014	-0.339	0.308	0.362	0.185	-0.295	-0.353
1906	MRPL9	-0.238	-0.14	0.161	0.303	0.243	0	-0.278
1907	PET54	-0.28	-0.266	0.129	0.616	0.364	0	-0.195
1908	AZR1	-0.441	-0.431	-0.118	-0.259	0.225	0.381	-0.311
1909	YLF2	0.263	0.253	0.317	-0.34	0.018	-0.618	-0.228
1910	DUR3	-0.415	-0.51	-0.204	0.346	0.222	0.632	0.152
1911	YHL018W	-0.585	-0.133	-0.463	-0.387	0.047	0.167	0.231
1912	OPI1	0.376	0.039	0.3	-0.038	-0.265	-0.24	-0.302
1913	SPO11	0	-0.585	0.737	1.7	0.29	1.585	-1.379
1914	RIM4	-0.632	-0.472	-0.3	-0.631	0.157	0.848	0.121
1915	FYV4	0.16	0.202	0.163	0.485	0.111	-0.063	-0.196
1916	GIC1	0.124	0.11	0.114	0.185	0.016	0.265	0.606
1917	PAN5	0.121	0.18	0.326	0.329	0.466	0.168	-0.112
1918	RRP3	0.565	0.51	0.695	-0.556	-1.107	-1.509	-0.081
1919	HTD2	-0.339	0.179	0.277	-0.191	0.033	0.734	-0.38
1920	RRP4	0.479	0.824	0.142	-0.4	-0.408	-0.481	0.111
1921	SPO16	0.057	0.246	0.129	-0.852	-0.788	-0.948	0.272
1922	LAM1	0.144	0.063	0.263	0.097	-0.123	-0.287	-0.263
1923	REC104	-0.531	-0.231	0	-0.646	-0.415	-0.074	-0.285
1924	TDA11	-0.498	-0.138	0.057	0.044	0.023	-0.045	-0.097
1925	YAP1801	-0.422	-0.236	0.008	0.147	0.793	0.43	-0.209
1926	SOL3	0.011	0.374	0.405	0.446	0.368	0.038	0.278
1927	SSM4	0.189	0.319	0.275	0.413	-0.225	-0.204	-0.19
1928	YIL032C	-0.363	-0.608	-1.263	-1.104	-0.429	0	0.341
1929	CAP2	0	-0.096	-0.087	0.329	0.88	0.461	0.004
1930	CST6	-0.214	0.235	0.037	0.17	0.646	0.052	-0.199
1931	NOT3	0.196	0.393	0.15	-0.274	-0.304	-0.696	-0.367
1932	APQ12	0.427	0.48	0.117	-0.048	0.322	0.083	0.603
1933	RRT14	0.972	0.881	0.601	-1.043	-1.15	-1.608	-0.32
1934	TAO3	0.193	-0.503	-0.263	1.617	0.222	0.241	-0.387
1935	FKH1	0.042	0.55	0.366	-0.213	-0.903	-0.246	0.855
1936	RPL16A	1.125	0.815	0.974	0.077	-1.165	-2.404	0.469
1937	VHS2	0.222	-0.037	0.394	0.199	0.585	0.074	0.135
1938	TMA108	-0.11	-0.106	-0.04	0.804	0.547	0.324	0.044
1939	OST1	0.252	0.354	0.375	0.339	0.324	-0.075	0.104
1940	SYS1	0.276	0.264	0.128	-0.164	0.24	-0.04	0.119
1941	CTK2	0.187	0.477	0.302	-0.065	-0.076	-0.152	0.356
1942	CCT8	0.436	0.613	0.531	0.662	0.033	-0.705	-0.354
1943	NOP9	-0.796	0.485	0.678	-0.396	-0.611	0.204	-0.29
1945	CHS6	-0.531	-0.033	0.119	0.823	0.31	0.436	-0.038
1946	GSH1	-0.637	-0.445	0.971	0.756	-0.089	-0.316	-0.393
1947	GSM1	-1.107	-0.6	-0.216	-0.503	0.304	1.15	0.415
1948	SET4	0.334	0.245	0.269	-0.33	-0.162	0.222	0.369
1949	YJL107C	-1.954	-2.11	-1.313	-0.08	1.278	1.342	0.064
1950	UTP10	-0.057	0.206	-0.394	-0.671	-0.807	-1.305	-0.119
1951	YJL195C	0.322	0.186	-0.301	-0.636	-0.672	-0.193	0.539
1952	UBP12	-0.234	0.326	-0.391	-0.387	-0.049	-0.227	-0.328
1953	YJL199C	-0.485	-0.596	-0.585	-0.28	-0.04	-0.29	-0.03
1954	ECM25	0.167	0.076	-0.087	-0.104	-0.06	-0.28	0.279
1955	PRP21	-0.149	0.05	-0.121	-0.202	-0.254	-1	-0.15
1956	YJL206C	-0.29	0.159	-0.307	-0.544	-0.124	0.032	-0.085
1957	TOR1	-0.621	-1.095	0.126	-0.263	0.497	0.97	-0.206
1958	RFC2	0.044	0.483	0.508	0.015	0.259	-0.284	0.039
1959	LIA1	0.994	0.919	0.749	-0.638	-1.079	-2.021	-0.124
1960	NPA3	-0.089	0.313	0.46	0.1	-0.218	-0.332	0.164
1961	MOG1	-0.139	0.018	0.214	0.45	0.424	0.676	0.356
1962	CDC11	0.114	-0.036	-0.011	0.074	0.363	0.22	-0.316
1963	MET14	-0.652	-0.387	-0.485	-1.874	0.059	0.637	0.206
1964	MRP17	0.45	0.522	0.441	0.528	0.119	-0.303	-0.025
1965	BYE1	0.165	0.327	0.508	-0.224	-0.312	-0.447	0.099
1966	RPL14A	1.243	1.298	1.14	0.671	-0.959	-2.167	0.269
1967	LAC1	0.757	0.673	0.481	-0.24	0.167	-0.156	0.523
1968	UFD4	-0.471	-0.163	0.049	0.226	-0.057	0.29	-0.193
1969	CWP1	0.158	-0.416	-0.16	0.026	0.882	0.008	1.081
1970	CWP2	0.265	0.144	0.099	-0.285	0.627	0.86	1.414
1971	UTP11	0.697	0.971	0.364	-0.932	-1.51	-1.348	-0.15
1972	HSL1	-0.807	-0.363	-0.708	0.515	0.057	-0.133	-0.204
1973	APE1	-1.763	-1.547	-1.089	1.029	1.357	1.289	-0.366
1974	SEG2	-0.387	-0.103	0.222	-0.455	-0.329	-0.337	-0.646
1975	DPH2	0.9	0.586	0.791	-0.306	-0.943	-0.916	0.232
1976	SDS22	-0.368	-0.401	0.242	0.282	0.756	0.485	-0.109
1977	MIA40	0	-0.322	-0.848	-0.064	0	0.379	-0.67
1978	PEX1	-0.551	-0.473	-0.222	0.015	0.2	-0.056	-0.254
1979	PTK1	-1	-0.379	0.322	0.263	-0.16	-1.138	0
1980	MNN4	-1.266	-0.103	0.092	-0.476	0.279	0.454	-0.139
1981	TFA2	0.062	0.03	-0.024	0.056	0.367	-0.135	-0.34
1982	OAF3	-0.197	-0.078	0.167	-0.254	0.222	0.529	-0.023
1983	CCP1	-0.74	-0.881	0.651	0.994	-0.011	0.288	-0.201
1984	BET3	0.111	0.048	0.103	0.352	0.523	0.203	0.329
1985	YKR070W	0.184	-0.018	-0.222	0.089	0.554	-1.106	0.151
1986	SIS2	0.227	0.144	0.135	0.013	-0.456	-1.034	0.185
1987	AQY2	0.112	0.19	0.05	0.214	-0.448	-0.553	0.151
1988	YLL054C	0.032	0.301	0.328	-0.032	-0.143	-0.23	0
1989	YLL056C	-0.415	-0.089	0.138	0.486	0.522	0.881	-0.135
1990	YLL058W	-1.091	-0.593	-0.043	0.641	1.109	0.794	-0.138
1991	GTT2	-1	-0.558	0.231	0.52	0.292	0.531	-0.056
1992	MHT1	0.1	-0.471	-0.833	0.953	-0.066	0.023	0.17
1993	GAL2	-0.447	-0.433	-0.893	-0.898	-0.374	0.341	0.222
1994	EMP70	0.707	0.879	0.697	-0.493	-0.585	-0.683	0.561
1995	ARP6	0.322	0.418	-0.199	-0.391	0.236	-0.077	0.033
1996	CSF1	-0.263	-0.138	0.433	0.436	-0.115	-0.807	-0.241
1997	ALT1	0.488	0.302	0.539	0.357	0.29	0.151	0.372
1998	GEP5	0.248	0.508	0.237	0.206	-0.26	-0.049	0.642
1999	YLR177W	-0.516	-0.715	-0.159	0.084	0.679	0.383	-0.126
2000	YLR179C	0.642	0.209	0.06	0.064	0.137	-0.279	0.196
2001	VTA1	0.199	0.461	-0.358	0.121	-0.345	-0.574	0.038
2002	TOS4	0.617	0.467	0.115	-0.129	-0.555	-0.498	0.467
2003	RPL37A	1.242	0.819	0.713	-0.183	-0.93	-2.242	0.556
2004	SKG3	-0.285	0.052	0.403	0.455	0.198	-0.096	0.092
2005	PIG1	0.059	-0.12	-0.198	0.086	-0.359	0.156	0.199
2006	SMD2	-0.247	0.382	-0.172	-0.241	-0.222	-0.198	0.036
2007	YSH1	-0.058	0.158	-0.012	0.182	-0.016	-0.438	-0.028
2008	YLR279W	-0.547	-0.778	-0.441	-0.788	0.037	1.176	0.209
2009	YLR281C	-0.644	-1.149	-1.107	-1.433	-0.21	-0.16	0.193
2010	YLR283W	-0.14	-0.148	-0.038	0.538	0.283	0	0.016
2011	SSQ1	-0.284	-0.245	0.072	0.456	0.492	0.493	-0.19
2012	ROM2	-0.421	-0.052	-0.273	-0.541	0.228	0.544	0.219
2013	VID22	-0.058	0.191	0.42	0.338	0.041	-0.215	0.137
2014	STP3	-0.148	0.067	0.393	0.745	0.505	0.743	0.309
2015	FBP1	-0.737	-0.415	-0.585	-0.508	-0.162	0.339	0.044
2016	YLR379W	-0.051	0.292	-0.003	0.467	0.401	0.124	-0.035
2017	YLR465C	0	-0.481	-0.743	-0.464	-0.728	-0.377	0.408
2018	YRF1-5	-0.033	-0.149	-0.023	-0.191	-0.552	0.075	0.319
2019	YML002W	0	-0.308	0.241	0.706	0.585	0.396	-0.585
